"","file","type","name","date","day","batch","beer.name","beer.number","brewery","ABV","beer.type","tasting.category"
"146","D:/Documents/beer_chromatograms_miguel/20170208/000054057142.cdf","sample","20170208/000054057142.cdf",2017-02-08,39,1,"Estaminet Premium Pils",64,"Palm Breweries",5.2,"pils","pils/lager"
"147","D:/Documents/beer_chromatograms_miguel/20170122/5412783054012.cdf","sample","20170122/5412783054012.cdf",2017-01-22,22,1,"Faro Boon",65,"Brouwerij Boon",4,"faro","faro"
"148","D:/Documents/beer_chromatograms_miguel/20170120/FL_1.cdf","sample","20170120/FL_1.cdf",2017-01-20,20,1,"Faro Lambic Lindemans",66,"Brouwerij Lindemans",4.5,"faro","faro"
"149","D:/Documents/beer_chromatograms_miguel/20170530/009999999999.cdf","sample","20170530/009999999999.cdf",2017-05-30,150,2,"Finesse",67,"Brouwerij De Dochter van de Korenaar",8.5,"high fermentation, tripel","tripel"
"150","D:/Documents/beer_chromatograms_miguel/20170123/5411276200325.cdf","sample","20170123/5411276200325.cdf",2017-01-23,23,1,"Floreffe Blond",68,"Brasserie Lefebvre",6.3,"Abbey Beer","blond"
"151","D:/Documents/beer_chromatograms_miguel/20170124/5411276100540_a.cdf","sample","20170124/5411276100540_a.cdf",2017-01-24,24,1,"Floreffe Dubbel",69,"Brasserie Lefebvre",6.3,"Abbey Beer","dubbel"
"152","D:/Documents/beer_chromatograms_miguel/20170122/5412783055019.cdf","sample","20170122/5412783055019.cdf",2017-01-22,22,1,"Framboise Boon",70,"Brouwerij Boon",5,"lambiek, fruitbier","fruitbeer"
"153","D:/Documents/beer_chromatograms_miguel/20170523/5425100322608.cdf","sample","20170523/5425100322608.cdf",2017-05-23,143,2,"Framboise Girardin",71,"Brouwerij Girardin",5,"lambiek, fruitbier","fruitbeer"
"154","D:/Documents/beer_chromatograms_miguel/20170130/5411633330047.cdf","sample","20170130/5411633330047.cdf",2017-01-30,30,1,"Gauloise Christmas",72,"Brasserie Du Bocq",8.1,"kerstbier","christmas"
"155","D:/Documents/beer_chromatograms_miguel/20170126/5411024000047.cdf","sample","20170126/5411024000047.cdf",2017-01-26,26,1,"Geuze Cantillon 100 Lambic Bio",73,"Brewery Cantillon",5,"geuze","lambic"
"156","D:/Documents/beer_chromatograms_miguel/20170208/5411223030050.cdf","sample","20170208/5411223030050.cdf",2017-02-08,39,1,"Geuze Lindemans",74,"Brouwerij Lindemans",5,"geuze","lambic"
"157","D:/Documents/beer_chromatograms_miguel/20170122/5412783052247.cdf","sample","20170122/5412783052247.cdf",2017-01-22,22,1,"Geuze Mariage Parfait",75,"Brouwerij Boon",8,"geuze","lambic"
"158","D:/Documents/beer_chromatograms_miguel/20170524/5410228134879.cdf","sample","20170524/5410228134879.cdf",2017-05-24,144,2,"Ginder Ale",76,"Brewery Martinas",5.1,"high fermentation, amber","blond"
"159","D:/Documents/beer_chromatograms_miguel/20170208/000054004238.cdf","sample","20170208/000054004238.cdf",2017-02-08,39,1,"Gordon Finest Gold",77,"Group John Martin",10,"high fermentation","strong ale"
"160","D:/Documents/beer_chromatograms_miguel/20170202/54004009.cdf","sample","20170202/54004009.cdf",2017-02-02,33,1,"Gordon Finest Scotch",78,"Group John Martin",8,"scotch","scotch"
"161","D:/Documents/beer_chromatograms_miguel/20170201/5425006240147.cdf","sample","20170201/5425006240147.cdf",2017-02-01,32,1,"Gouden Carolus Christmas",79,"Brouwerij Het Anker",10.5,"donker, speciaalbier,kerstbier","christmas"
"162","D:/Documents/beer_chromatograms_miguel/20170525/5425006240017.cdf","sample","20170525/5425006240017.cdf",2017-05-25,145,2,"Gouden Carolus Classic",80,"Brouwerij Het Anker",8.5,"donker, speciaalbier","bruin"
"163","D:/Documents/beer_chromatograms_miguel/20170126/5425006241304.cdf","sample","20170126/5425006241304.cdf",2017-01-26,26,1,"Gouden Carolus Hopsinjoor",81,"Brouwerij Het Anker",8,"blond, speciaalbier","hoppy"
"164","D:/Documents/beer_chromatograms_miguel/20170522/5425006240024.cdf","sample","20170522/5425006240024.cdf",2017-05-22,142,2,"Gouden Carolus Tripel",82,"Brouwerij Het Anker",9,"tripel","tripel"
"165","D:/Documents/beer_chromatograms_miguel/20170129/5410263015669.cdf","sample","20170129/5410263015669.cdf",2017-01-29,29,1,"Grimbergen Blond",83,"Grimbergen",6.7,"Abbey Beer, high fermentation","blond"
"166","D:/Documents/beer_chromatograms_miguel/20170122/5410263013665.cdf","sample","20170122/5410263013665.cdf",2017-01-22,22,1,"Grimbergen Optimo Bruno",84,"Grimbergen",10,"high fermentation","strong ale"
"167","D:/Documents/beer_chromatograms_miguel/20170208/5412138802510.cdf","sample","20170208/5412138802510.cdf",2017-02-08,39,1,"Grisette Blanche",85,"Brasserie Saint-Feuillien",5,"witbier","wit"
"168","D:/Documents/beer_chromatograms_miguel/20170123/1882.cdf","sample","20170123/1882.cdf",2017-01-23,23,1,"Gueuze Girardin",86,"Brouwerij Girardin",5,"geuze","lambic"
"169","D:/Documents/beer_chromatograms_miguel/20170130/5411663002716.cdf","sample","20170130/5411663002716.cdf",2017-01-30,30,1,"Gulden Draak",87,"Brouwerij Van Steenberge",10.5,"high fermentation, donker","strong ale"
"170","D:/Documents/beer_chromatograms_miguel/20170129/5413963100017.cdf","sample","20170129/5413963100017.cdf",2017-01-29,29,1,"Guldenberg",88,"Brouwerij De Ranke",8.5,"blond, Abbey Beer","blond"
"171","D:/Documents/beer_chromatograms_miguel/20170122/5425005660809.cdf","sample","20170122/5425005660809.cdf",2017-01-22,22,1,"Hercule Stout",89,"Brasserie des Légendes",9,"stout","stout/porter"
"172","D:/Documents/beer_chromatograms_miguel/20170515/5425029490024.cdf","sample","20170515/5425029490024.cdf",2017-05-15,135,2,"Hertenheer",90,"Brouwerij Het Nest",6.5,"high fermentation, amber","blond"
"173","D:/Documents/beer_chromatograms_miguel/20170202/5410228141884.cdf","sample","20170202/5410228141884.cdf",2017-02-02,33,1,"Hoegaarden",91,"Brewery De Kluis",4.9,"high fermentation, witbier","wit"
"174","D:/Documents/beer_chromatograms_miguel/20170204/5410228202929.cdf","sample","20170204/5410228202929.cdf",2017-02-04,35,1,"Hoegaarden 0.0",92,"Brewery De Kluis",0,"alcoholvrij, witbier","low_no alcohol"
"175","D:/Documents/beer_chromatograms_miguel/20170209/5410228141921.cdf","sample","20170209/5410228141921.cdf",2017-02-09,40,1,"Hoegaarden Grand Cru",93,"Brewery De Kluis",8.5,"high fermentation","tripel"
"176","D:/Documents/beer_chromatograms_miguel/20170126/5411676700005.cdf","sample","20170126/5411676700005.cdf",2017-01-26,26,1,"Hopus",94,"Brasserie Lefebvre",8.3,"high fermentation, goudblond","hoppy"
"177","D:/Documents/beer_chromatograms_miguel/20170123/5411676710004.cdf","sample","20170123/5411676710004.cdf",2017-01-23,23,1,"Hopus Primeur 2016",95,"Brasserie Lefebvre",8.3,"ale","hoppy"
"178","D:/Documents/beer_chromatograms_miguel/20170128/5410769300085.cdf","sample","20170128/5410769300085.cdf",2017-01-28,28,1,"Houblon Chouffe Dobbelen IPA Tripel",96,"Brasserie d'Achouffe",9,"ipa","hoppy"
"179","D:/Documents/beer_chromatograms_miguel/20170201/0620670293948.cdf","sample","20170201/0620670293948.cdf",2017-02-01,32,1,"Ichtegem's grand cru",97,"Brouwerij Strubbe",6.5,NA,"West Flanders ale"
"180","D:/Documents/beer_chromatograms_miguel/20170522/5413784109060.cdf","sample","20170522/5413784109060.cdf",2017-05-22,142,2,"Ichtegem's Oud Bruin",98,"Brouwerij Strubbe",5,"roodbruin, high fermentation","West Flanders ale"
"181","D:/Documents/beer_chromatograms_miguel/20170522/62067029172.cdf","sample","20170522/62067029172.cdf",2017-05-22,142,2,"Jan De Lichte",99,"Brouwerij De Glazen Toren",7,"witbier","wit"
"182","D:/Documents/beer_chromatograms_miguel/20170523/54055049.cdf","sample","20170523/54055049.cdf",2017-05-23,143,2,"Judas",100,"Brouwerijen Alken-Maes",8.5,"high fermentation, blond","tripel"
"183","D:/Documents/beer_chromatograms_miguel/20170208/5410228142027.cdf","sample","20170208/5410228142027.cdf",2017-02-08,39,1,"Jupiler",101,"Brasserie Jupiler",5.2,"pils","pils/lager"
"184","D:/Documents/beer_chromatograms_miguel/20170209/5410228231325.cdf","sample","20170209/5410228231325.cdf",2017-02-09,40,1,"jupiler 0.0",102,"Brasserie Jupiler",0,"alcoholvrij","low_no alcohol"
"185","D:/Documents/beer_chromatograms_miguel/20170204/5410228188704.cdf","sample","20170204/5410228188704.cdf",2017-02-04,35,1,"Jupiler Blue",103,"Brasserie Jupiler",3.3,"lager, pils","low_no alcohol"
"186","D:/Documents/beer_chromatograms_miguel/20170203/5410228142003.cdf","sample","20170203/5410228142003.cdf",2017-02-03,34,1,"Jupiler NA",104,"Brasserie Jupiler",0.5,"alcoholarm","low_no alcohol"
"187","D:/Documents/beer_chromatograms_miguel/20170524/5412896000432.cdf","sample","20170524/5412896000432.cdf",2017-05-24,144,2,"Kapittel Blond",105,"Brewery Van Eecke",6.5,"blond","blond"
"188","D:/Documents/beer_chromatograms_miguel/20170208/5412896000067.cdf","sample","20170208/5412896000067.cdf",2017-02-08,39,1,"Kapittel Dubbel",106,"Brewery Van Eecke",7.5,"bruin","dubbel"
"189","D:/Documents/beer_chromatograms_miguel/20170524/5412896000074.cdf","sample","20170524/5412896000074.cdf",2017-05-24,144,2,"Kapittel Prior",107,"Brewery Van Eecke",9,"bruin","bruin"
"190","D:/Documents/beer_chromatograms_miguel/20170201/5412896000081.cdf","sample","20170201/5412896000081.cdf",2017-02-01,32,1,"Kapittel Tripel Abt",108,"Brewery Van Eecke",10,"tripel","strong ale"
"191","D:/Documents/beer_chromatograms_miguel/20170530/5412896532032.cdf","sample","20170530/5412896532032.cdf",2017-05-30,150,2,"Kapittel Winter",109,"Brewery Van Eecke",7.8,"kerstbier","christmas"
"192","D:/Documents/beer_chromatograms_miguel/20170128/5411081000523.cdf","sample","20170128/5411081000523.cdf",2017-01-28,28,1,"Kasteel Donker",110,"Bierkasteel van Honsebrouck",11,"bruin","strong ale"
"193","D:/Documents/beer_chromatograms_miguel/20170128/5411081005368.cdf","sample","20170128/5411081005368.cdf",2017-01-28,28,1,"Kasteel Hoppy",111,"Bierkasteel van Honsebrouck",6.5,"IPA","hoppy"
"194","D:/Documents/beer_chromatograms_miguel/20170128/5411081003654.cdf","sample","20170128/5411081003654.cdf",2017-01-28,28,1,"Kasteel Rouge",112,"Bierkasteel van Honsebrouck",8,"kriek","kriek"
"195","D:/Documents/beer_chromatograms_miguel/20170522/741360987296.cdf","sample","20170522/741360987296.cdf",2017-05-22,142,2,"Kempisch Vuur Haverstout",113,"Brouwerij/Stokerij Pirlot",6.5,"stout","stout/porter"
"196","D:/Documents/beer_chromatograms_miguel/20170522/793573165763.cdf","sample","20170522/793573165763.cdf",2017-05-22,142,2,"Kortrijk-d'Utsel",114,"Brouwerij Kortrijk-Dutsel",8.5,"blond","brut"
"197","D:/Documents/beer_chromatograms_miguel/20170204/5412783053015.cdf","sample","20170204/5412783053015.cdf",2017-02-04,35,1,"Kriek Boon",115,"Brouwerij Boon",4,"lambiek","kriek"
"198","D:/Documents/beer_chromatograms_miguel/20170126/0608782666133.cdf","sample","20170126/0608782666133.cdf",2017-01-26,26,1,"Kriek Cantillon 100 Lambic",116,"Brewery Cantillon",5.5,"lambiek","kriek"
"199","D:/Documents/beer_chromatograms_miguel/20170123/549619093094.cdf","sample","20170123/549619093094.cdf",2017-01-23,23,1,"Kriek Girardin",117,"Brouwerij Girardin",5,"lambiek","kriek"
"200","D:/Documents/beer_chromatograms_miguel/20170128/5410769100081.cdf","sample","20170128/5410769100081.cdf",2017-01-28,28,1,"La Chouffe",118,"Brasserie d'Achouffe",8,"blond, high fermentation","blond"
"201","D:/Documents/beer_chromatograms_miguel/20170523/5425026610197.cdf","sample","20170523/5425026610197.cdf",2017-05-23,143,2,"La Corne du Bois des Pendus Black",119,"Brasserie d'Ebly",8,"donker","stout/porter"
"202","D:/Documents/beer_chromatograms_miguel/20170525/8711406995075.cdf","sample","20170525/8711406995075.cdf",2017-05-25,145,2,"La Trappe Blond",120,"Brouwerij de Koningshoeven",6.5,"trappist","blond"
"203","D:/Documents/beer_chromatograms_miguel/20170125/LTB_1.cdf","sample","20170125/LTB_1.cdf",2017-01-25,25,1,"La Trappe Bockbier",121,"Brouwerij de Koningshoeven",7,"trappist","stout/porter"
"204","D:/Documents/beer_chromatograms_miguel/20170124/8711406995211_a.cdf","sample","20170124/8711406995211_a.cdf",2017-01-24,24,1,"La Trappe Dubbel",122,"Brouwerij de Koningshoeven",7,"trappist","dubbel"
"205","D:/Documents/beer_chromatograms_miguel/20170213/8711406031766.cdf","sample","20170213/8711406031766.cdf",2017-02-13,44,1,"La Trappe Isidor",123,"Brouwerij de Koningshoeven",7.5,"trappist","amber"
"206","D:/Documents/beer_chromatograms_miguel/20170525/8711406023563.cdf","sample","20170525/8711406023563.cdf",2017-05-25,145,2,"La Trappe Puur",124,"Brouwerij de Koningshoeven",4.7,"trappist","blond"
"207","D:/Documents/beer_chromatograms_miguel/20170523/8711406995495.cdf","sample","20170523/8711406995495.cdf",2017-05-23,143,2,"La Trappe Quadrupel",125,"Brouwerij de Koningshoeven",10,"trappist","strong ale"
"208","D:/Documents/beer_chromatograms_miguel/20170523/8711406995631.cdf","sample","20170523/8711406995631.cdf",2017-05-23,143,2,"La Trappe Witte",126,"Brouwerij de Koningshoeven",5.5,"trappist","wit"
"209","D:/Documents/beer_chromatograms_miguel/20170523/5410228208358.cdf","sample","20170523/5410228208358.cdf",2017-05-23,143,2,"Leffe Blond",127,"Leffe",6.6,"blond, Abbey Beer","blond"
"210","D:/Documents/beer_chromatograms_miguel/20170214/5410228146162.cdf","sample","20170214/5410228146162.cdf",2017-02-14,45,1,"Leffe Bruin",128,"Leffe",6.5,"bruin, Abbey Beer","bruin"
"211","D:/Documents/beer_chromatograms_miguel/20170525/5410228196600.cdf","sample","20170525/5410228196600.cdf",2017-05-25,145,2,"Leffe Kerst",129,"Leffe",6.6,"kerstbier, Abbey Beer","christmas"
"212","D:/Documents/beer_chromatograms_miguel/20170123/5410228225928.cdf","sample","20170123/5410228225928.cdf",2017-01-23,23,1,"Leffe Royale Single hop Crystal",130,"Leffe",7.5,"IPA","hoppy"
"213","D:/Documents/beer_chromatograms_miguel/20170214/5410228218791.cdf","sample","20170214/5410228218791.cdf",2017-02-14,45,1,"Leffe Royale Whitebread Golding",131,"Leffe",7.5,"blond, Abbey Beer","blond"
"214","D:/Documents/beer_chromatograms_miguel/20170208/5410228145912.cdf","sample","20170208/5410228145912.cdf",2017-02-08,39,1,"Leffe Tripel",132,"Leffe",8.4,"tripel, Abbey Beer","tripel"
"215","D:/Documents/beer_chromatograms_miguel/20170124/5411686700668_a.cdf","sample","20170124/5411686700668_a.cdf",2017-01-24,24,1,"Liefmans Goudenband",133,"Brewery Liefmans",8,"bruin","oud bruin"
"216","D:/Documents/beer_chromatograms_miguel/20170120/LKB_1.cdf","sample","20170120/LKB_1.cdf",2017-01-20,20,1,"Liefmans Kriek Brut",134,"Brewery Liefmans",6,"kriek","kriek"
"217","D:/Documents/beer_chromatograms_miguel/20170122/5411686700057.cdf","sample","20170122/5411686700057.cdf",2017-01-22,22,1,"Liefmans Oud Bruin",135,"Brewery Liefmans",5,"oud bruin","oud bruin"
"218","D:/Documents/beer_chromatograms_miguel/20170122/5411223030036.cdf","sample","20170122/5411223030036.cdf",2017-01-22,22,1,"Lindemans Apple",136,"Brouwerij Lindemans",3.5,"lambiek","fruitbeer"
"219","D:/Documents/beer_chromatograms_miguel/20170120/LC_1.cdf","sample","20170120/LC_1.cdf",2017-01-20,20,1,"Lindemans Cassis",137,"Brouwerij Lindemans",3.5,"Fruitbier","fruitbeer"
"220","D:/Documents/beer_chromatograms_miguel/20170120/LP_1.cdf","sample","20170120/LP_1.cdf",2017-01-20,20,1,"Lindemans Pêcheresse",138,"Brouwerij Lindemans",3.5,"fruitbier","fruitbeer"
"221","D:/Documents/beer_chromatograms_miguel/20170208/5425006241687.cdf","sample","20170208/5425006241687.cdf",2017-02-08,39,1,"Lucifer",139,"Brouwerij Het Anker",8.4,"blond, high fermentation","tripel"
"222","D:/Documents/beer_chromatograms_miguel/20170208/000054017016.cdf","sample","20170208/000054017016.cdf",2017-02-08,39,1,"Maes",140,"Maes",5.2,"pils","pils/lager"
"223","D:/Documents/beer_chromatograms_miguel/20170203/54055520.cdf","sample","20170203/54055520.cdf",2017-02-03,34,1,"Maes Alcoholvrij",141,"Maes",0.4,"alcoholvrij","low_no alcohol"
"224","D:/Documents/beer_chromatograms_miguel/20170522/5413970150111.cdf","sample","20170522/5413970150111.cdf",2017-05-22,142,2,"Malheur Cuvée Royale",142,"Brouwerij Malheur",9,"blond","brut"
"225","D:/Documents/beer_chromatograms_miguel/20170522/5413970140396.cdf","sample","20170522/5413970140396.cdf",2017-05-22,142,2,"Malheur Dark Brut",143,"Brouwerij Malheur",12,"donkerbruin","strong ale"
"226","D:/Documents/beer_chromatograms_miguel/20170125/MB_1.cdf","sample","20170125/MB_1.cdf",2017-01-25,25,1,"Maredsous bruin",144,"Brewery Duvel Moortgat",8,"bruin","bruin"
"227","D:/Documents/beer_chromatograms_miguel/20170204/5410769200088.cdf","sample","20170204/5410769200088.cdf",2017-02-04,35,1,"Mc Chouffe",146,"Brasserie d'Achouffe",8,"donker","scotch"
"228","D:/Documents/beer_chromatograms_miguel/20170206/8715608222557.cdf","sample","20170206/8715608222557.cdf",2017-02-06,37,1,"Mongozo Premium Pilsener",147,"Brouwerij Huyghe",5,"pils, biologisch","pils/lager"
"229","D:/Documents/beer_chromatograms_miguel/20170131/5410702001314.cdf","sample","20170131/5410702001314.cdf",2017-01-31,31,1,"Monk's Stout",148,"Brasserie Dupont",5.2,"stout","stout/porter"
"230","D:/Documents/beer_chromatograms_miguel/20170204/5411656051097.cdf","sample","20170204/5411656051097.cdf",2017-02-04,35,1,"Mort Subite Gueuze",149,"Brasserie Mort Subite",4.5,"geuze","lambic"
"231","D:/Documents/beer_chromatograms_miguel/20170123/5411656010315.cdf","sample","20170123/5411656010315.cdf",2017-01-23,23,1,"Mort Subite Oude Gueuze",150,"Brasserie Mort Subite",7,"oude geuze","lambic"
"232","D:/Documents/beer_chromatograms_miguel/20170129/5411656050212.cdf","sample","20170129/5411656050212.cdf",2017-01-29,29,1,"Mort Subite Oude Kriek",151,"Brasserie Mort Subite",6.5,"kriek","kriek"
"233","D:/Documents/beer_chromatograms_miguel/20170213/5425036580008.cdf","sample","20170213/5425036580008.cdf",2017-02-13,44,1,"Mr.Rock",152,"Greenbrew",6.6,"pils, lager","pils/lager"
"234","D:/Documents/beer_chromatograms_miguel/20170131/87159510111112.cdf","sample","20170131/87159510111112.cdf",2017-01-31,31,1,"Oesterstout",153,"Scheldebrouwerij",8.5,"stout","stout/porter"
"235","D:/Documents/beer_chromatograms_miguel/20170213/5411858000145.cdf","sample","20170213/5411858000145.cdf",2017-02-13,44,1,"Omer.",154,"Brouwerij Omer Vander Ghinste",8,"high fermentation, blond","tripel"
"236","D:/Documents/beer_chromatograms_miguel/20170129/54138278.cdf","sample","20170129/54138278.cdf",2017-01-29,29,1,"Ommegang",155,"Haacht Brewery",8,"high fermentation","blond"
"237","D:/Documents/beer_chromatograms_miguel/20170124/54040014_a.cdf","sample","20170124/54040014_a.cdf",2017-01-24,24,1,"Orval",156,"Abbaye Notre-Dame d'Orval",6.2,"trappist","Brett/cofermented"
"238","D:/Documents/beer_chromatograms_miguel/20170523/5412783052018.cdf","sample","20170523/5412783052018.cdf",2017-05-23,143,2,"Oude Geuze Boon",157,"Brouwerij Boon",6.5,"geuze","lambic"
"239","D:/Documents/beer_chromatograms_miguel/20170123/5425018070015.cdf","sample","20170123/5425018070015.cdf",2017-01-23,23,1,"Oude Geuze Oud Beersel",158,"Brouwerij Oud Beersel",6,"geuze","lambic"
"240","D:/Documents/beer_chromatograms_miguel/20170129/5425007810806.cdf","sample","20170129/5425007810806.cdf",2017-01-29,29,1,"Oude Kriek 3 Fonteinen",159,"Brouwerij 3 Fonteinen",5,"lambiek, kriek","kriek"
"241","D:/Documents/beer_chromatograms_miguel/20170201/5415152000313.cdf","sample","20170201/5415152000313.cdf",2017-02-01,32,1,"Paljas IPA",160,"Brouwerij Henricus",6,"IPA","hoppy"
"242","D:/Documents/beer_chromatograms_miguel/20170530/5415152000450.cdf","sample","20170530/5415152000450.cdf",2017-05-30,150,2,"Paljas Saison",161,"Brouwerij Henricus",6,"saison","saison"
"243","D:/Documents/beer_chromatograms_miguel/20170131/54057012.cdf","sample","20170131/54057012.cdf",2017-01-31,31,1,"Palm",162,"Palm Breweries",5.4,"speciale belge","amber"
"244","D:/Documents/beer_chromatograms_miguel/20170525/5410783004099.cdf","sample","20170525/5410783004099.cdf",2017-05-25,145,2,"Palm Hop Select",163,"Palm Breweries",6,"ale","hoppy"
"245","D:/Documents/beer_chromatograms_miguel/20170203/5410783031019.cdf","sample","20170203/5410783031019.cdf",2017-02-03,34,1,"Palm N.A",164,"Palm Breweries",0.25,"alcoholarm","low_no alcohol"
"246","D:/Documents/beer_chromatograms_miguel/20170530/5410783001432.cdf","sample","20170530/5410783001432.cdf",2017-05-30,150,2,"Palm Royale",165,"Palm Breweries",7.5,"high fermentation","blond"
"247","D:/Documents/beer_chromatograms_miguel/20170213/54050051.cdf","sample","20170213/54050051.cdf",2017-02-13,44,1,"Pauwel Kwak",166,"Brouwerij Bosteels",8.4,"speciaalbier","amber"
"248","D:/Documents/beer_chromatograms_miguel/20170124/875213000082_a.cdf","sample","20170124/875213000082_a.cdf",2017-01-24,24,1,"Petrus Dubbel Bruin",167,"Brouwerij De Brabandere",6.5,"bruin","dubbel"
"249","D:/Documents/beer_chromatograms_miguel/20170209/875213000068.cdf","sample","20170209/875213000068.cdf",2017-02-09,40,1,"Petrus Oud Bruin",168,"Brouwerij De Brabandere",5.5,"oud bruin","oud bruin"
"250","D:/Documents/beer_chromatograms_miguel/20170530/5410228141181.cdf","sample","20170530/5410228141181.cdf",2017-05-30,150,2,"Piedbœuf Blonde",169,"Brasserie Jupiler",1.1,"tafelbier","low_no alcohol"
"251","D:/Documents/beer_chromatograms_miguel/20170204/5410228141174.cdf","sample","20170204/5410228141174.cdf",2017-02-04,35,1,"Piedbœuf Triple",170,"Brasserie Jupiler",3.8,"tafelbier","low_no alcohol"
"252","D:/Documents/beer_chromatograms_miguel/20170129/5411663002600.cdf","sample","20170129/5411663002600.cdf",2017-01-29,29,1,"Piraat",171,"Brouwerij Van Steenberge",10.5,"high fermentation","strong ale"
"253","D:/Documents/beer_chromatograms_miguel/20170206/511098700034.cdf","sample","20170206/511098700034.cdf",2017-02-06,37,1,"Postel Blond",172,"Brouwerij Affligem",7,"blond, Abbey Beer","blond"
"254","D:/Documents/beer_chromatograms_miguel/20170213/5411098700003.cdf","sample","20170213/5411098700003.cdf",2017-02-13,44,1,"Postel Dubbel",173,"Brouwerij Affligem",7,"bruin, Abbey Beer","dubbel"
"255","D:/Documents/beer_chromatograms_miguel/20170206/5411098700010_170208102256.cdf","sample","20170206/5411098700010_170208102256.cdf",2017-02-06,37,1,"Postel Tripel",174,"Brouwerij Affligem",8.5,"blond, tripel, Abbey Beer","tripel"
"256","D:/Documents/beer_chromatograms_miguel/20170126/5425023990698.cdf","sample","20170126/5425023990698.cdf",2017-01-26,26,1,"Préaris IPA",175,"Vliegende Paard Brouwers",6.7,"IPA","hoppy"
"257","D:/Documents/beer_chromatograms_miguel/20170524/54085107.cdf","sample","20170524/54085107.cdf",2017-05-24,144,2,"Primus",176,"Haacht Brewery",5.2,"pils","pils/lager"
"258","D:/Documents/beer_chromatograms_miguel/20170130/5425005660601.cdf","sample","20170130/5425005660601.cdf",2017-01-30,30,1,"Quintine Blonde",177,"Brasserie des Légendes",8,"high fermentation","blond"
"259","D:/Documents/beer_chromatograms_miguel/20170524/5413982001005.cdf","sample","20170524/5413982001005.cdf",2017-05-24,144,2,"Ramée Amber",178,"Ramée",7.5,"Abbey Beer, amber","amber"
"260","D:/Documents/beer_chromatograms_miguel/20170208/5412858000104.cdf","sample","20170208/5412858000104.cdf",2017-02-08,39,1,"Rochefort 10",179,"Abbaye Notre Dame du St-Remy",11.3,"trappist","strong ale"
"261","D:/Documents/beer_chromatograms_miguel/20170530/5412858000067.cdf","sample","20170530/5412858000067.cdf",2017-05-30,150,2,"Rochefort 6",180,"Abbaye Notre Dame du St-Remy",7.5,"trappist","bruin"
"262","D:/Documents/beer_chromatograms_miguel/20170206/5412858000081.cdf","sample","20170206/5412858000081.cdf",2017-02-06,37,1,"Rochefort 8",181,"Abbaye Notre Dame du St-Remy",9.2,"trappist","strong ale"
"263","D:/Documents/beer_chromatograms_miguel/20170208/000054125001.cdf","sample","20170208/000054125001.cdf",2017-02-08,39,1,"Rodenbach",182,"Brouwerij Rodenbach",5.2,"oud bruin","West Flanders ale"
"264","D:/Documents/beer_chromatograms_miguel/20170208/000054125032.cdf","sample","20170208/000054125032.cdf",2017-02-08,39,1,"Rodenbach Grand Cru",183,"Brouwerij Rodenbach",6,"oud bruin","West Flanders ale"
"265","D:/Documents/beer_chromatograms_miguel/20170206/5413963600012.cdf","sample","20170206/5413963600012.cdf",2017-02-06,37,1,"Saison de Dottignies",184,"Brouwerij De Ranke",5.5,"saison","saison"
"266","D:/Documents/beer_chromatograms_miguel/20170203/5425029020252.cdf","sample","20170203/5425029020252.cdf",2017-02-03,34,1,"Saison de Meyboom",185,"Brasserie de la Senne",5.5,"saison","saison"
"267","D:/Documents/beer_chromatograms_miguel/20170120/SP_1.cdf","sample","20170120/SP_1.cdf",2017-01-20,20,1,"Saison Dupont",186,"Brasserie Dupont",6.5,"saison","saison"
"268","D:/Documents/beer_chromatograms_miguel/20170208/5410702000805.cdf","sample","20170208/5410702000805.cdf",2017-02-08,39,1,"Saison Dupont Bio",187,"Brasserie Dupont",5.5,"saison, biologisch","saison"
"269","D:/Documents/beer_chromatograms_miguel/20170130/5410702000379.cdf","sample","20170130/5410702000379.cdf",2017-01-30,30,1,"Saison Dupont Cuvée Dry Hopping",188,"Brasserie Dupont",6.5,"saison","saison"
"270","D:/Documents/beer_chromatograms_miguel/20170209/5412138333311.cdf","sample","20170209/5412138333311.cdf",2017-02-09,40,1,"Saison St-Feuillien",189,"Brasserie Saint-Feuillien",6.5,"saison, amber","saison"
"271","D:/Documents/beer_chromatograms_miguel/20170206/5425005660205_170208032950.cdf","sample","20170206/5425005660205_170208032950.cdf",2017-02-06,37,1,"Saison Voisin",190,"Brasserie des Légendes",5,"saison, amber","saison"
"272","D:/Documents/beer_chromatograms_miguel/20170208/5412107000466.cdf","sample","20170208/5412107000466.cdf",2017-02-08,39,1,"Satan Gold",191,"Brewery De Block",8,"blond, high fermentation","tripel"
"273","D:/Documents/beer_chromatograms_miguel/20170521/5425029490055.cdf","sample","20170521/5425029490055.cdf",2017-05-21,141,2,"Schuppenaas",192,"Brouwerij Het Nest",6.5,"Belgian ale","Brett/cofermented"
"274","D:/Documents/beer_chromatograms_miguel/20170521/5425029490017.cdf","sample","20170521/5425029490017.cdf",2017-05-21,141,2,"Schuppenboer",193,"Brouwerij Het Nest",8.5,"tripel","tripel"
"275","D:/Documents/beer_chromatograms_miguel/20170202/5410228201076.cdf","sample","20170202/5410228201076.cdf",2017-02-02,33,1,"Scotch C.T.S.",194,"Brewery Wielemans",7.2,"scotch","scotch"
"276","D:/Documents/beer_chromatograms_miguel/20170123/5413023000264.cdf","sample","20170123/5413023000264.cdf",2017-01-23,23,1,"Scotch Silly",195,"Brasserie de Silly",7.8,"high fermentation, scotch","scotch"
